Country Name,Country Code,Year,Literacy Rate,Unemployment Rate,GDP per Capita,Infant Mortality Rate,Health Expenditure,Poverty Rate,Region,IncomeGroup
Curacao,CUW,2013,91.0,6.337,24821.7962782173,19.7,554.7110165040115,1.8,Latin America & Caribbean,High income
Cayman Islands,CYM,2013,91.0,6.337,63648.2539137692,19.7,554.7110165040115,1.8,Latin America & Caribbean,High income
Dominica,DMA,2013,91.0,6.337,11286.2696974861,25.0,552.536837378546,1.8,Latin America & Caribbean,Upper middle income
Faroe Islands,FRO,2013,91.0,6.337,49780.8416032719,19.7,554.7110165040115,1.8,Europe & Central Asia,High income
"Micronesia, Fed. Sts.",FSM,2013,91.0,6.337,3206.36152307306,28.1,341.833024398249,26.1,East Asia & Pacific,Lower middle income
Grenada,GRD,2013,91.0,6.337,11199.4040197944,15.0,637.500423038062,1.8,Latin America & Caribbean,Upper middle income
Greenland,GRL,2013,91.0,6.337,52893.6503558212,19.7,554.7110165040115,1.8,Europe & Central Asia,High income
Kiribati,KIR,2013,91.0,6.337,2049.3339030677,41.7,172.924691835072,1.8,East Asia & Pacific,Lower middle income
St. Kitts and Nevis,KNA,2013,91.0,6.337,24624.4362309063,16.7,1245.76861524281,1.8,Latin America & Caribbean,High income
Marshall Islands,MHL,2013,91.0,6.337,3845.00357492163,30.7,403.098875844929,1.8,East Asia & Pacific,Upper middle income
Nauru,NRU,2013,91.0,6.337,8500.65455060201,19.3,880.916470882359,1.8,East Asia & Pacific,High income
San Marino,SMR,2013,91.0,6.337,50770.3673195862,2.1,3964.88289403903,1.8,Europe & Central Asia,High income
Sint Maarten (Dutch part),SXM,2013,91.0,6.337,36178.1870158544,19.7,554.7110165040115,1.8,Latin America & Caribbean,High income
Seychelles,SYC,2013,91.0,6.337,22487.2497747,12.9,979.571625473582,1.6,Sub-Saharan Africa,High income
Turks and Caicos Islands,TCA,2013,91.0,6.337,20907.6845334633,5.1,554.7110165040115,1.8,Latin America & Caribbean,High income
Tuvalu,TUV,2013,91.0,6.337,3277.2133431185,23.9,472.515622051021,1.8,East Asia & Pacific,Upper middle income
Kosovo,XKX,2013,91.0,6.337,8090.75939263902,14.8,554.7110165040115,2.2,Europe & Central Asia,Upper middle income
Aruba,ABW,2014,91.0,6.337,35657.2871970529,19.7,554.7110165040115,1.8,Latin America & Caribbean,High income
Andorra,AND,2014,91.0,6.337,48505.6017361608,3.5,3427.41469477311,1.8,Europe & Central Asia,High income
Antigua and Barbuda,ATG,2014,91.0,6.337,21671.4737856616,8.8,1165.83462943908,1.8,Latin America & Caribbean,High income
Bermuda,BMU,2014,91.0,6.337,71988.5383627822,19.7,554.7110165040115,1.8,North America,High income
Curacao,CUW,2014,91.0,6.337,24347.7604866101,19.7,554.7110165040115,1.8,Latin America & Caribbean,High income
Cayman Islands,CYM,2014,91.0,6.337,63560.5141777232,19.7,554.7110165040115,1.8,Latin America & Caribbean,High income
Dominica,DMA,2014,91.0,6.337,12083.292631482,25.9,580.025739600869,1.8,Latin America & Caribbean,Upper middle income
Faroe Islands,FRO,2014,91.0,6.337,53198.4138538914,19.7,554.7110165040115,1.8,Europe & Central Asia,High income
"Micronesia, Fed. Sts.",FSM,2014,91.0,6.337,3178.89962171257,27.3,328.273917596926,1.8,East Asia & Pacific,Lower middle income
Grenada,GRD,2014,91.0,6.337,12228.6481055395,15.4,594.019862698015,1.8,Latin America & Caribbean,Upper middle income
Greenland,GRL,2014,91.0,6.337,56555.0690671219,19.7,554.7110165040115,1.8,Europe & Central Asia,High income
Kiribati,KIR,2014,91.0,6.337,2084.13105379102,41.9,181.986955678593,1.8,East Asia & Pacific,Lower middle income
St. Kitts and Nevis,KNA,2014,91.0,6.337,26755.5969780771,16.9,1276.01489361639,1.8,Latin America & Caribbean,High income
Marshall Islands,MHL,2014,91.0,6.337,3931.34410649415,30.0,410.497851489552,1.8,East Asia & Pacific,Upper middle income
Nauru,NRU,2014,91.0,6.337,9858.20333866473,17.7,861.863410798288,1.8,East Asia & Pacific,High income
Palau,PLW,2014,91.0,6.337,16244.7775187552,17.6,1776.09980196396,1.8,East Asia & Pacific,High income
San Marino,SMR,2014,91.0,6.337,52909.2224071252,2.0,4032.56845524411,1.8,Europe & Central Asia,High income
Sint Maarten (Dutch part),SXM,2014,91.0,6.337,43514.2365385271,19.7,554.7110165040115,1.8,Latin America & Caribbean,High income
Seychelles,SYC,2014,91.0,6.337,24984.526915426,13.1,1026.15399398429,1.8,Sub-Saharan Africa,High income
Turks and Caicos Islands,TCA,2014,91.0,6.337,22477.7359438826,5.0,554.7110165040115,1.8,Latin America & Caribbean,High income
Tuvalu,TUV,2014,91.0,6.337,3418.8526428885,23.1,502.106146349233,1.8,East Asia & Pacific,Upper middle income
Kosovo,XKX,2014,91.0,6.337,8200.47420451574,13.9,554.7110165040115,3.3,Europe & Central Asia,Upper middle income
Aruba,ABW,2015,91.0,6.337,35972.8664446515,19.7,554.7110165040115,1.8,Latin America & Caribbean,High income
Andorra,AND,2015,91.0,6.337,50733.2390011704,3.4,3683.37369517534,1.8,Europe & Central Asia,High income
Antigua and Barbuda,ATG,2015,91.0,6.337,20985.4388292177,8.6,1044.90966570924,1.8,Latin America & Caribbean,High income
Bermuda,BMU,2015,91.0,6.337,75943.4642970922,19.7,554.7110165040115,1.8,North America,High income
Curacao,CUW,2015,91.0,6.337,24037.6486252583,19.7,554.7110165040115,1.8,Latin America & Caribbean,High income
Cayman Islands,CYM,2015,91.0,6.337,64009.3167970419,19.7,554.7110165040115,1.8,Latin America & Caribbean,High income
Dominica,DMA,2015,91.0,6.337,12092.7315992676,26.8,581.070541375167,1.8,Latin America & Caribbean,Upper middle income
Faroe Islands,FRO,2015,91.0,6.337,53682.1715306081,19.7,554.7110165040115,1.8,Europe & Central Asia,High income
"Micronesia, Fed. Sts.",FSM,2015,91.0,6.337,3346.80950600201,26.5,367.793151346199,1.8,East Asia & Pacific,Lower middle income
Grenada,GRD,2015,91.0,6.337,13214.4096644941,15.8,628.531834621452,1.8,Latin America & Caribbean,Upper middle income
Greenland,GRL,2015,91.0,6.337,55815.6502883612,19.7,554.7110165040115,1.8,Europe & Central Asia,High income
Kiribati,KIR,2015,91.0,6.337,2310.6029149637,42.2,160.629563157393,1.8,East Asia & Pacific,Lower middle income
St. Kitts and Nevis,KNA,2015,91.0,6.337,26877.4665031101,16.9,1382.32962718861,1.8,Latin America & Caribbean,High income
Marshall Islands,MHL,2015,91.0,6.337,4125.1616927563,29.3,530.306493307267,1.8,East Asia & Pacific,Upper middle income
Nauru,NRU,2015,91.0,6.337,10020.3777452081,16.2,1344.92188875651,1.8,East Asia & Pacific,High income
San Marino,SMR,2015,91.0,6.337,52247.2078276415,1.9,3998.18938903122,1.8,Europe & Central Asia,High income
Sint Maarten (Dutch part),SXM,2015,91.0,6.337,44587.5911500766,19.7,554.7110165040115,1.8,Latin America & Caribbean,High income
Seychelles,SYC,2015,91.0,6.337,25435.2289894362,13.2,939.539758623129,1.8,Sub-Saharan Africa,High income
Turks and Caicos Islands,TCA,2015,91.0,6.337,24012.8725763975,4.9,554.7110165040115,1.8,Latin America & Caribbean,High income
Tuvalu,TUV,2015,91.0,6.337,3775.7556591637,22.3,502.844909840672,1.8,East Asia & Pacific,Upper middle income
Kosovo,XKX,2015,91.0,6.337,8714.91966356132,13.0,554.7110165040115,2.4,Europe & Central Asia,Upper middle income
Aruba,ABW,2016,91.0,6.337,36117.5082112517,19.7,554.7110165040115,1.8,Latin America & Caribbean,High income
Andorra,AND,2016,91.0,6.337,53110.1426263211,3.2,3595.24600295779,1.8,Europe & Central Asia,High income
Antigua and Barbuda,ATG,2016,91.0,6.337,21320.4375067809,8.4,1071.96794763605,1.8,Latin America & Caribbean,High income
Bermuda,BMU,2016,91.0,6.337,80412.1834895484,19.7,554.7110165040115,1.8,North America,High income
Curacao,CUW,2016,91.0,6.337,23649.5914937775,19.7,554.7110165040115,1.8,Latin America & Caribbean,High income
Cayman Islands,CYM,2016,91.0,6.337,65680.0748270553,19.7,554.7110165040115,1.8,Latin America & Caribbean,High income
Dominica,DMA,2016,91.0,6.337,12945.0029571643,27.8,627.212591875288,1.8,Latin America & Caribbean,Upper middle income
Faroe Islands,FRO,2016,91.0,6.337,54318.3039321893,19.7,554.7110165040115,1.8,Europe & Central Asia,High income
"Micronesia, Fed. Sts.",FSM,2016,91.0,6.337,3383.7970120681,25.7,394.616523387746,1.8,East Asia & Pacific,Lower middle income
Grenada,GRD,2016,91.0,6.337,13977.5055879135,16.1,638.712374888107,1.8,Latin America & Caribbean,Upper middle income
Greenland,GRL,2016,91.0,6.337,58908.5907729314,19.7,554.7110165040115,1.8,Europe & Central Asia,High income
Kiribati,KIR,2016,91.0,6.337,2462.83249255576,42.6,205.310844984164,1.8,East Asia & Pacific,Lower middle income
St. Kitts and Nevis,KNA,2016,91.0,6.337,28214.709934443,16.7,1539.5692556093,1.8,Latin America & Caribbean,High income
Marshall Islands,MHL,2016,91.0,6.337,4366.25764216189,28.7,553.986321591644,1.8,East Asia & Pacific,Upper middle income
Nauru,NRU,2016,91.0,6.337,10371.3962985641,14.8,1131.01639641051,1.8,East Asia & Pacific,High income
Palau,PLW,2016,91.0,6.337,17747.6068961191,18.8,1834.8433790838,1.8,East Asia & Pacific,High income
San Marino,SMR,2016,91.0,6.337,53033.0563376235,1.8,4747.28028761383,1.8,Europe & Central Asia,High income
Sint Maarten (Dutch part),SXM,2016,91.0,6.337,44845.106868735,19.7,554.7110165040115,1.8,Latin America & Caribbean,High income
Seychelles,SYC,2016,91.0,6.337,28811.3970334958,13.3,1147.28057667105,1.8,Sub-Saharan Africa,High income
Turks and Caicos Islands,TCA,2016,91.0,6.337,25578.2219734804,4.8,554.7110165040115,1.8,Latin America & Caribbean,High income
Tuvalu,TUV,2016,91.0,6.337,4030.86241535456,21.5,736.648519303407,1.8,East Asia & Pacific,Upper middle income
Kosovo,XKX,2016,91.0,6.337,9157.04630742908,12.3,554.7110165040115,2.0,Europe & Central Asia,Upper middle income
Aruba,ABW,2017,91.0,6.337,37524.9284784013,19.7,554.7110165040115,1.8,Latin America & Caribbean,High income
Andorra,AND,2017,91.0,6.337,53084.8639640903,3.1,3718.59203913703,1.8,Europe & Central Asia,High income
Antigua and Barbuda,ATG,2017,91.0,6.337,21422.0021576627,8.3,1020.31598401746,1.8,Latin America & Caribbean,High income
Bermuda,BMU,2017,91.0,6.337,85680.9701917217,19.7,554.7110165040115,1.8,North America,High income
Curacao,CUW,2017,91.0,6.337,24321.7467432044,19.7,554.7110165040115,1.8,Latin America & Caribbean,High income
Dominica,DMA,2017,91.0,6.337,12696.1956612622,28.8,646.231261661494,1.8,Latin America & Caribbean,Upper middle income
Faroe Islands,FRO,2017,91.0,6.337,56416.2319500574,19.7,554.7110165040115,1.8,Europe & Central Asia,High income
"Micronesia, Fed. Sts.",FSM,2017,91.0,6.337,3459.86474192005,25.0,380.694216502876,1.8,East Asia & Pacific,Lower middle income
Grenada,GRD,2017,91.0,6.337,15041.4525712067,16.4,725.307271381489,1.8,Latin America & Caribbean,Upper middle income
Greenland,GRL,2017,91.0,6.337,60010.0982907298,19.7,554.7110165040115,1.8,Europe & Central Asia,High income
Kiribati,KIR,2017,91.0,6.337,2562.06520074619,42.8,225.937133526257,1.8,East Asia & Pacific,Lower middle income
St. Kitts and Nevis,KNA,2017,91.0,6.337,29578.6311625727,16.5,1569.75701869012,1.8,Latin America & Caribbean,High income
Marshall Islands,MHL,2017,91.0,6.337,4719.31304926001,27.9,492.926001452183,1.8,East Asia & Pacific,Upper middle income
Nauru,NRU,2017,91.0,6.337,9770.04904469972,13.5,1109.33158202347,1.8,East Asia & Pacific,High income
Palau,PLW,2017,91.0,6.337,17461.7777569927,19.4,1950.88397687994,1.8,East Asia & Pacific,High income
San Marino,SMR,2017,91.0,6.337,52463.4196397748,1.7,4761.75091706569,1.8,Europe & Central Asia,High income
Sint Maarten (Dutch part),SXM,2017,91.0,6.337,44479.2967076826,19.7,554.7110165040115,1.8,Latin America & Caribbean,High income
Seychelles,SYC,2017,91.0,6.337,30674.6487335442,13.4,1142.52515105558,1.8,Sub-Saharan Africa,High income
Turks and Caicos Islands,TCA,2017,91.0,6.337,25685.7772993112,4.7,554.7110165040115,1.8,Latin America & Caribbean,High income
Tuvalu,TUV,2017,91.0,6.337,4226.71874686288,20.8,1014.96165026382,1.8,East Asia & Pacific,Upper middle income
Kosovo,XKX,2017,91.0,6.337,9380.94007290057,11.5,554.7110165040115,15.2,Europe & Central Asia,Upper middle income
Aruba,ABW,2018,91.0,6.337,39287.0195169703,19.7,554.7110165040115,1.8,Latin America & Caribbean,High income
Andorra,AND,2018,91.0,6.337,55244.6554088177,2.9,4036.92520062585,1.8,Europe & Central Asia,High income
Antigua and Barbuda,ATG,2018,91.0,6.337,24524.2137953887,8.2,1114.74037681887,1.8,Latin America & Caribbean,High income
Bermuda,BMU,2018,91.0,6.337,85978.2177227009,19.7,554.7110165040115,1.8,North America,High income
Curacao,CUW,2018,91.0,6.337,24623.0413085512,19.7,554.7110165040115,1.8,Latin America & Caribbean,High income
Cayman Islands,CYM,2018,91.0,6.337,71811.8917405219,19.7,554.7110165040115,1.8,Latin America & Caribbean,High income
Dominica,DMA,2018,91.0,6.337,15069.8972415303,29.7,779.711566932041,1.8,Latin America & Caribbean,Upper middle income
Faroe Islands,FRO,2018,91.0,6.337,58933.1314753804,19.7,554.7110165040115,1.8,Europe & Central Asia,High income
"Micronesia, Fed. Sts.",FSM,2018,91.0,6.337,3525.34462629771,24.3,372.389816158998,1.8,East Asia & Pacific,Lower middle income
Grenada,GRD,2018,91.0,6.337,15974.8591933124,16.6,761.460847233106,0.8,Latin America & Caribbean,Upper middle income
Greenland,GRL,2018,91.0,6.337,61806.8271308174,19.7,554.7110165040115,1.8,Europe & Central Asia,High income
St. Kitts and Nevis,KNA,2018,91.0,6.337,30794.8986482634,16.2,1524.73238923032,1.8,Latin America & Caribbean,High income
Marshall Islands,MHL,2018,91.0,6.337,5232.2052487185,27.2,656.856041333238,1.8,East Asia & Pacific,Upper middle income
Nauru,NRU,2018,91.0,6.337,9740.42851241352,12.3,1168.91842487328,1.8,East Asia & Pacific,High income
Palau,PLW,2018,91.0,6.337,17879.4498305986,19.8,2027.21855280832,1.8,East Asia & Pacific,High income
San Marino,SMR,2018,91.0,6.337,54460.9058332865,1.7,4937.93601655536,1.8,Europe & Central Asia,High income
Sint Maarten (Dutch part),SXM,2018,91.0,6.337,41653.2008964784,19.7,554.7110165040115,1.8,Latin America & Caribbean,High income
Seychelles,SYC,2018,91.0,6.337,32091.2988657346,13.5,1241.9145699327,0.7,Sub-Saharan Africa,High income
Turks and Caicos Islands,TCA,2018,91.0,6.337,31151.4748574464,4.6,554.7110165040115,1.8,Latin America & Caribbean,High income
Tuvalu,TUV,2018,91.0,6.337,4431.73186603207,20.1,810.19652830814,1.8,East Asia & Pacific,Upper middle income
Kosovo,XKX,2018,91.0,6.337,10018.7387080811,10.8,554.7110165040115,20.7,Europe & Central Asia,Upper middle income
Aruba,ABW,2019,91.0,6.337,39110.2761899841,19.7,554.7110165040115,1.8,Latin America & Caribbean,High income
Andorra,AND,2019,91.0,6.337,57475.0692842215,2.8,4091.7103058248,1.8,Europe & Central Asia,High income
Antigua and Barbuda,ATG,2019,91.0,6.337,26550.589844733,8.0,1063.20361174561,1.8,Latin America & Caribbean,High income
Bermuda,BMU,2019,91.0,6.337,90984.4576708318,19.7,554.7110165040115,1.8,North America,High income
Curacao,CUW,2019,91.0,6.337,25396.9966189903,19.7,554.7110165040115,1.8,Latin America & Caribbean,High income
Cayman Islands,CYM,2019,91.0,6.337,72697.3672861884,19.7,554.7110165040115,1.8,Latin America & Caribbean,High income
Dominica,DMA,2019,91.0,6.337,16020.5944720217,30.6,702.739127834943,1.8,Latin America & Caribbean,Upper middle income
Faroe Islands,FRO,2019,91.0,6.337,62222.2416643156,19.7,554.7110165040115,1.8,Europe & Central Asia,High income
"Micronesia, Fed. Sts.",FSM,2019,91.0,6.337,3717.18067039818,23.6,389.815943081032,1.8,East Asia & Pacific,Lower middle income
Grenada,GRD,2019,91.0,6.337,16446.1138871871,16.8,837.320497166831,1.8,Latin America & Caribbean,Upper middle income
Greenland,GRL,2019,91.0,6.337,64264.0564607393,19.7,554.7110165040115,1.8,Europe & Central Asia,High income
Kiribati,KIR,2019,91.0,6.337,2762.93829961847,42.4,258.287681976637,6.1,East Asia & Pacific,Lower middle income
St. Kitts and Nevis,KNA,2019,91.0,6.337,32482.094417215,15.9,1714.10865485287,1.8,Latin America & Caribbean,High income
Marshall Islands,MHL,2019,91.0,6.337,6045.06240789858,26.5,787.369585688911,2.1,East Asia & Pacific,Upper middle income
Nauru,NRU,2019,91.0,6.337,10639.505803457,11.2,1328.73203720202,1.8,East Asia & Pacific,High income
Palau,PLW,2019,91.0,6.337,18227.2670225988,19.9,2269.03164581717,1.8,East Asia & Pacific,High income
San Marino,SMR,2019,91.0,6.337,57444.1193582109,1.6,5025.00225978403,1.8,Europe & Central Asia,High income
Sint Maarten (Dutch part),SXM,2019,91.0,6.337,45715.6970519376,19.7,554.7110165040115,1.8,Latin America & Caribbean,High income
Seychelles,SYC,2019,91.0,6.337,34219.061370118,13.6,1249.69776031242,1.8,Sub-Saharan Africa,High income
Turks and Caicos Islands,TCA,2019,91.0,6.337,31173.3797811743,4.5,554.7110165040115,1.8,Latin America & Caribbean,High income
Tuvalu,TUV,2019,91.0,6.337,5209.70002131965,19.5,1151.01229479351,1.8,East Asia & Pacific,Upper middle income
Kosovo,XKX,2019,91.0,6.337,10861.0531745974,10.2,554.7110165040115,11.3,Europe & Central Asia,Upper middle income
Andorra,AND,2020,91.0,6.337,52095.8414004627,2.7,4643.17867970877,1.8,Europe & Central Asia,High income
Antigua and Barbuda,ATG,2020,91.0,6.337,22370.0918693813,7.8,1168.15587792132,1.8,Latin America & Caribbean,High income
Bermuda,BMU,2020,91.0,6.337,85146.4006275696,19.7,554.7110165040115,1.8,North America,High income
Curacao,CUW,2020,91.0,6.337,21797.0190062969,19.7,554.7110165040115,1.8,Latin America & Caribbean,High income
Cayman Islands,CYM,2020,91.0,6.337,66118.6545207023,19.7,554.7110165040115,1.8,Latin America & Caribbean,High income
Dominica,DMA,2020,91.0,6.337,14243.7623123898,31.4,706.745100674596,1.8,Latin America & Caribbean,Upper middle income
Faroe Islands,FRO,2020,91.0,6.337,61648.5056152701,19.7,554.7110165040115,1.8,Europe & Central Asia,High income
"Micronesia, Fed. Sts.",FSM,2020,91.0,6.337,3682.39299463483,22.9,388.602307761717,1.8,East Asia & Pacific,Lower middle income
Grenada,GRD,2020,91.0,6.337,14361.1267154452,17.0,787.142641251432,1.8,Latin America & Caribbean,Upper middle income
Greenland,GRL,2020,91.0,6.337,64999.4435683064,19.7,554.7110165040115,1.8,Europe & Central Asia,High income
Kiribati,KIR,2020,91.0,6.337,2710.90622817554,41.9,341.370571678103,1.8,East Asia & Pacific,Lower middle income
St. Kitts and Nevis,KNA,2020,91.0,6.337,27326.036057423,15.5,1621.63727006757,1.8,Latin America & Caribbean,High income
Marshall Islands,MHL,2020,91.0,6.337,6136.97119702131,25.8,646.306988789647,1.8,East Asia & Pacific,Upper middle income
Nauru,NRU,2020,91.0,6.337,10941.6636727977,10.3,1395.74873497617,1.8,East Asia & Pacific,High income
Palau,PLW,2020,91.0,6.337,17367.2676432665,19.9,2334.8854791901,1.8,East Asia & Pacific,High income
San Marino,SMR,2020,91.0,6.337,55206.5812324405,1.5,4917.49894708736,1.8,Europe & Central Asia,High income
Sint Maarten (Dutch part),SXM,2020,91.0,6.337,38901.4867603712,19.7,554.7110165040115,1.8,Latin America & Caribbean,High income
Turks and Caicos Islands,TCA,2020,91.0,6.337,19530.0254075613,4.3,554.7110165040115,1.8,Latin America & Caribbean,High income
Tuvalu,TUV,2020,91.0,6.337,5122.19827984698,18.8,954.565345260169,1.8,East Asia & Pacific,Upper middle income
Kosovo,XKX,2020,91.0,6.337,10532.5054692849,9.6,554.7110165040115,16.8,Europe & Central Asia,Upper middle income
Aruba,ABW,2021,91.0,6.337,35696.3093722926,19.7,554.7110165040115,1.8,Latin America & Caribbean,High income
Andorra,AND,2021,91.0,6.337,59332.2029100127,2.7,4925.30234269521,1.8,Europe & Central Asia,High income
Antigua and Barbuda,ATG,2021,91.0,6.337,25745.4958067746,7.7,1110.74738624653,1.8,Latin America & Caribbean,High income
